"Тема","Дата начала","Время начала","Дата завершения","Время завершения","Ежедневное событие","Оповещение вкл/выкл","Дата оповещения","Время оповещения","В это время","Важность","Описание","Пометка"
"ПЗПІ-23-1 - *ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","05.04.2025","14:55:00","05.04.2025","16:30:00","Ложь","Истина","05.04.2025","14:50:00","2","Обычная","*ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-1 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","12.04.2025","14:55:00","12.04.2025","16:30:00","Ложь","Истина","12.04.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-1 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","19.04.2025","14:55:00","19.04.2025","16:30:00","Ложь","Истина","19.04.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-1 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","26.04.2025","14:55:00","26.04.2025","16:30:00","Ложь","Истина","26.04.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-1 - *ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","03.05.2025","14:55:00","03.05.2025","16:30:00","Ложь","Истина","03.05.2025","14:50:00","2","Обычная","*ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-1 - *ДРСД Лб DL *ДРСД(ПЗПІ-23-)-1","10.05.2025","14:55:00","10.05.2025","16:30:00","Ложь","Истина","10.05.2025","14:50:00","2","Обычная","*ДРСД Лб DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","15.02.2025","14:55:00","15.02.2025","16:30:00","Ложь","Истина","15.02.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","22.02.2025","14:55:00","22.02.2025","16:30:00","Ложь","Истина","22.02.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","01.03.2025","14:55:00","01.03.2025","16:30:00","Ложь","Истина","01.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","08.03.2025","14:55:00","08.03.2025","16:30:00","Ложь","Истина","08.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","15.03.2025","14:55:00","15.03.2025","16:30:00","Ложь","Истина","15.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","22.03.2025","14:55:00","22.03.2025","16:30:00","Ложь","Истина","22.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","29.03.2025","14:55:00","29.03.2025","16:30:00","Ложь","Истина","29.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *МСП Пз DL *МСП(ПЗПІ-23-)-1; *ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","05.04.2025","14:55:00","05.04.2025","16:30:00","Ложь","Истина","05.04.2025","14:50:00","2","Обычная","*МСП Пз DL *МСП(ПЗПІ-23-)-1; *ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","12.04.2025","14:55:00","12.04.2025","16:30:00","Ложь","Истина","12.04.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","19.04.2025","14:55:00","19.04.2025","16:30:00","Ложь","Истина","19.04.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","26.04.2025","14:55:00","26.04.2025","16:30:00","Ложь","Истина","26.04.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","03.05.2025","14:55:00","03.05.2025","16:30:00","Ложь","Истина","03.05.2025","14:50:00","2","Обычная","*ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лб DL *ДРСД(ПЗПІ-23-)-1","10.05.2025","14:55:00","10.05.2025","16:30:00","Ложь","Истина","10.05.2025","14:50:00","2","Обычная","*ДРСД Лб DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-3 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","15.02.2025","14:55:00","15.02.2025","16:30:00","Ложь","Истина","15.02.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-3 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","22.02.2025","14:55:00","22.02.2025","16:30:00","Ложь","Истина","22.02.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-3 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","01.03.2025","14:55:00","01.03.2025","16:30:00","Ложь","Истина","01.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-3 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","08.03.2025","14:55:00","08.03.2025","16:30:00","Ложь","Истина","08.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-3 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","15.03.2025","14:55:00","15.03.2025","16:30:00","Ложь","Истина","15.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-3 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","22.03.2025","14:55:00","22.03.2025","16:30:00","Ложь","Истина","22.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-3 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","29.03.2025","14:55:00","29.03.2025","16:30:00","Ложь","Истина","29.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-3 - *МСП Пз DL *МСП(ПЗПІ-23-)-1; *ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","05.04.2025","14:55:00","05.04.2025","16:30:00","Ложь","Истина","05.04.2025","14:50:00","2","Обычная","*МСП Пз DL *МСП(ПЗПІ-23-)-1; *ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-3 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","12.04.2025","14:55:00","12.04.2025","16:30:00","Ложь","Истина","12.04.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-3 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","19.04.2025","14:55:00","19.04.2025","16:30:00","Ложь","Истина","19.04.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-3 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","26.04.2025","14:55:00","26.04.2025","16:30:00","Ложь","Истина","26.04.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-3 - *ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","03.05.2025","14:55:00","03.05.2025","16:30:00","Ложь","Истина","03.05.2025","14:50:00","2","Обычная","*ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-3 - *ДРСД Лб DL *ДРСД(ПЗПІ-23-)-1","10.05.2025","14:55:00","10.05.2025","16:30:00","Ложь","Истина","10.05.2025","14:50:00","2","Обычная","*ДРСД Лб DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-4 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","15.02.2025","14:55:00","15.02.2025","16:30:00","Ложь","Истина","15.02.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-4 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","22.02.2025","14:55:00","22.02.2025","16:30:00","Ложь","Истина","22.02.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-4 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","01.03.2025","14:55:00","01.03.2025","16:30:00","Ложь","Истина","01.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-4 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","08.03.2025","14:55:00","08.03.2025","16:30:00","Ложь","Истина","08.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-4 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","15.03.2025","14:55:00","15.03.2025","16:30:00","Ложь","Истина","15.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-4 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","22.03.2025","14:55:00","22.03.2025","16:30:00","Ложь","Истина","22.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-4 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","29.03.2025","14:55:00","29.03.2025","16:30:00","Ложь","Истина","29.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-4 - *МСП Пз DL *МСП(ПЗПІ-23-)-1; *ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","05.04.2025","14:55:00","05.04.2025","16:30:00","Ложь","Истина","05.04.2025","14:50:00","2","Обычная","*МСП Пз DL *МСП(ПЗПІ-23-)-1; *ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-4 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","12.04.2025","14:55:00","12.04.2025","16:30:00","Ложь","Истина","12.04.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-4 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","19.04.2025","14:55:00","19.04.2025","16:30:00","Ложь","Истина","19.04.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-4 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","26.04.2025","14:55:00","26.04.2025","16:30:00","Ложь","Истина","26.04.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-4 - *ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","03.05.2025","14:55:00","03.05.2025","16:30:00","Ложь","Истина","03.05.2025","14:50:00","2","Обычная","*ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-4 - *ДРСД Лб DL *ДРСД(ПЗПІ-23-)-1","10.05.2025","14:55:00","10.05.2025","16:30:00","Ложь","Истина","10.05.2025","14:50:00","2","Обычная","*ДРСД Лб DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-4 - ОС Екз DL ПЗПІ-23-4","14.06.2025","14:55:00","14.06.2025","16:30:00","Ложь","Истина","14.06.2025","14:50:00","2","Обычная","ОС Екз DL ПЗПІ-23-4","Обычный"
"ПЗПІ-23-5 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","15.02.2025","14:55:00","15.02.2025","16:30:00","Ложь","Истина","15.02.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-5 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","22.02.2025","14:55:00","22.02.2025","16:30:00","Ложь","Истина","22.02.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-5 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","01.03.2025","14:55:00","01.03.2025","16:30:00","Ложь","Истина","01.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-5 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","08.03.2025","14:55:00","08.03.2025","16:30:00","Ложь","Истина","08.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-5 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","15.03.2025","14:55:00","15.03.2025","16:30:00","Ложь","Истина","15.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-5 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","22.03.2025","14:55:00","22.03.2025","16:30:00","Ложь","Истина","22.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-5 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","29.03.2025","14:55:00","29.03.2025","16:30:00","Ложь","Истина","29.03.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-5 - *МСП Пз DL *МСП(ПЗПІ-23-)-1; *ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","05.04.2025","14:55:00","05.04.2025","16:30:00","Ложь","Истина","05.04.2025","14:50:00","2","Обычная","*МСП Пз DL *МСП(ПЗПІ-23-)-1; *ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-5 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","12.04.2025","14:55:00","12.04.2025","16:30:00","Ложь","Истина","12.04.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-5 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","19.04.2025","14:55:00","19.04.2025","16:30:00","Ложь","Истина","19.04.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-5 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","26.04.2025","14:55:00","26.04.2025","16:30:00","Ложь","Истина","26.04.2025","14:50:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-5 - *ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","03.05.2025","14:55:00","03.05.2025","16:30:00","Ложь","Истина","03.05.2025","14:50:00","2","Обычная","*ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-5 - *ДРСД Лб DL *ДРСД(ПЗПІ-23-)-1","10.05.2025","14:55:00","10.05.2025","16:30:00","Ложь","Истина","10.05.2025","14:50:00","2","Обычная","*ДРСД Лб DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-1 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","15.02.2025","16:40:00","15.02.2025","18:15:00","Ложь","Истина","15.02.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-1 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","22.02.2025","16:40:00","22.02.2025","18:15:00","Ложь","Истина","22.02.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-1 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","01.03.2025","16:40:00","01.03.2025","18:15:00","Ложь","Истина","01.03.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-1 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","08.03.2025","16:40:00","08.03.2025","18:15:00","Ложь","Истина","08.03.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-1 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","15.03.2025","16:40:00","15.03.2025","18:15:00","Ложь","Истина","15.03.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-1 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","22.03.2025","16:40:00","22.03.2025","18:15:00","Ложь","Истина","22.03.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-1 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","29.03.2025","16:40:00","29.03.2025","18:15:00","Ложь","Истина","29.03.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-1 - *ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","05.04.2025","16:40:00","05.04.2025","18:15:00","Ложь","Истина","05.04.2025","16:35:00","2","Обычная","*ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-1 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","12.04.2025","16:40:00","12.04.2025","18:15:00","Ложь","Истина","12.04.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-1 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","19.04.2025","16:40:00","19.04.2025","18:15:00","Ложь","Истина","19.04.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-1 - *ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","03.05.2025","16:40:00","03.05.2025","18:15:00","Ложь","Истина","03.05.2025","16:35:00","2","Обычная","*ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-1 - *ДРСД Лб DL *ДРСД(ПЗПІ-23-)-1","10.05.2025","16:40:00","10.05.2025","18:15:00","Ложь","Истина","10.05.2025","16:35:00","2","Обычная","*ДРСД Лб DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","15.02.2025","16:40:00","15.02.2025","18:15:00","Ложь","Истина","15.02.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","22.02.2025","16:40:00","22.02.2025","18:15:00","Ложь","Истина","22.02.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","01.03.2025","16:40:00","01.03.2025","18:15:00","Ложь","Истина","01.03.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","08.03.2025","16:40:00","08.03.2025","18:15:00","Ложь","Истина","08.03.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","15.03.2025","16:40:00","15.03.2025","18:15:00","Ложь","Истина","15.03.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","22.03.2025","16:40:00","22.03.2025","18:15:00","Ложь","Истина","22.03.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","29.03.2025","16:40:00","29.03.2025","18:15:00","Ложь","Истина","29.03.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","05.04.2025","16:40:00","05.04.2025","18:15:00","Ложь","Истина","05.04.2025","16:35:00","2","Обычная","*ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","12.04.2025","16:40:00","12.04.2025","18:15:00","Ложь","Истина","12.04.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","19.04.2025","16:40:00","19.04.2025","18:15:00","Ложь","Истина","19.04.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","03.05.2025","16:40:00","03.05.2025","18:15:00","Ложь","Истина","03.05.2025","16:35:00","2","Обычная","*ДРСД Пз DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-2 - *ДРСД Лб DL *ДРСД(ПЗПІ-23-)-1","10.05.2025","16:40:00","10.05.2025","18:15:00","Ложь","Истина","10.05.2025","16:35:00","2","Обычная","*ДРСД Лб DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-3 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","15.02.2025","16:40:00","15.02.2025","18:15:00","Ложь","Истина","15.02.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-3 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","22.02.2025","16:40:00","22.02.2025","18:15:00","Ложь","Истина","22.02.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-3 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","01.03.2025","16:40:00","01.03.2025","18:15:00","Ложь","Истина","01.03.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-3 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","08.03.2025","16:40:00","08.03.2025","18:15:00","Ложь","Истина","08.03.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
"ПЗПІ-23-3 - *ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","15.03.2025","16:40:00","15.03.2025","18:15:00","Ложь","Истина","15.03.2025","16:35:00","2","Обычная","*ДРСД Лк DL *ДРСД(ПЗПІ-23-)-1","Обычный"
